severity,filename,paired_clean_reference_available,coherence_before,contrast_before,fragmentation_before,continuity_before,ridge_coverage_before,coherence_after,contrast_after,fragmentation_after,continuity_after,ridge_coverage_after,delta_coherence,delta_contrast,delta_fragmentation,delta_continuity,delta_ridge_coverage
Easy,79__M_Left_thumb_finger_Zcut.BMP,False,0.6746058464050293,0.22128094732761383,10.392813105513476,11.237777777777778,0.34649658203125,0.7425374984741211,0.2140384316444397,8.190484715570872,13.225806451612904,0.3409271240234375,0.0679316520690918,-0.007242515683174133,-2.202328389942604,1.9880286738351263,-0.0055694580078125
Easy,549__M_Right_little_finger_Obl.BMP,False,0.624232828617096,0.169311061501503,5.021280665678351,18.088983050847457,0.3190765380859375,0.6882001757621765,0.16167129576206207,3.7961746240327052,21.761111111111113,0.3135223388671875,0.06396734714508057,-0.007639765739440918,-1.2251060416456454,3.672128060263656,-0.00555419921875
Easy,47__F_Right_thumb_finger_Obl.BMP,False,0.6595081090927124,0.16990762948989868,1.243880908434315,43.42424242424242,0.5005724385883865,0.7616103887557983,0.16926133632659912,1.1766920832156642,41.6764705882353,0.4776743558613247,0.10210227966308594,-0.0006462931632995605,-0.06718882521865077,-1.747771836007125,-0.02289808272706184
Easy,111__M_Right_little_finger_Obl.BMP,False,0.6345142126083374,0.16521984338760376,4.480043442845506,20.912844036697248,0.337188720703125,0.7307071685791016,0.1561228632926941,2.5880395600332746,29.0,0.330169677734375,0.09619295597076416,-0.009096980094909668,-1.8920038828122316,8.087155963302752,-0.00701904296875
Easy,72__M_Left_thumb_finger_CR.BMP,False,0.6780078411102295,0.2012655884027481,5.82162186746714,17.363309352517987,0.3354949951171875,0.739192008972168,0.19469140470027924,4.205758654157231,22.014285714285716,0.3301544189453125,0.06118416786193848,-0.006574183702468872,-1.6158632133099093,4.650976361767729,-0.005340576171875
Easy,336__M_Left_ring_finger_Zcut.BMP,False,0.6223973035812378,0.1725849211215973,0.8676162244233967,59.95876288659794,0.422088623046875,0.6745051145553589,0.1662047952413559,0.7040687764025791,67.49382716049382,0.4169267373234867,0.052107810974121094,-0.006380125880241394,-0.16354744802081755,7.535064273895884,-0.005161885723388326
Easy,97__M_Right_index_finger_Obl.BMP,False,0.6674061417579651,0.18763470649719238,2.3986665040452086,30.362573099415204,0.3753204345703125,0.7350220680236816,0.17809787392616272,1.3675922088686283,41.6,0.368194580078125,0.06761592626571655,-0.009536832571029663,-1.0310742951765803,11.237426900584797,-0.0071258544921875
Easy,10__M_Right_middle_finger_Obl.BMP,False,0.7227118611335754,0.22052358090877533,2.8305842885099244,26.04824561403509,0.4366455078125,0.7892757654190063,0.21101868152618408,2.6184494533102156,29.4,0.4312286376953125,0.06656390428543091,-0.009504899382591248,-0.21213483519970877,3.3517543859649095,-0.0054168701171875
Easy,461__F_Right_middle_finger_CR.BMP,False,0.5835155844688416,0.11911571025848389,2.803273500022607,26.025906735751295,0.3374786376953125,0.6965957283973694,0.10580379515886307,2.0526116782801274,31.39830508474576,0.2824859619140625,0.11308014392852783,-0.013311915099620819,-0.7506618217424794,5.372398348994466,-0.05499267578125
Easy,566__M_Left_thumb_finger_CR.BMP,False,0.6870288252830505,0.1906186193227768,2.29430023842728,37.84552845528455,0.3391876220703125,0.7480528950691223,0.18417280912399292,1.4585232452142205,47.0625,0.33477783203125,0.06102406978607178,-0.0064458101987838745,-0.8357769932130594,9.216971544715449,-0.0044097900390625
